part_sg_partido,desp_tx_segmento_despesa,desp_tx_tipo_despesa,data_nr_ano,data_tx_ano_mes,part_qt_responsaveis,part_qt_deputados,part_qt_documentos,part_qt_fornecedores,part_vl_total_documento,part_vl_total_glosa,part_vl_total_liquido,part_vl_medio_liquido,part_pc_participacao_segmento
PL,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-09,68,68,120,61,701752.08,3097.17,698654.91,5822.124250,21.98
PL,Viagens,Passagem Aérea - Rpa,2025,2025-09,6,6,10,3,17112.30,0.00,17112.30,1711.230000,0.54
PL,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-10,23,23,247,22,24612.90,141.95,24470.95,99.072672,0.69
PL,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-10,23,23,171,103,12906.03,202.08,12703.95,74.292105,0.36
PL,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-10,84,84,280,235,1785850.25,0.00,1785850.25,6378.036607,50.12
PL,Outros,"Participação Em Curso, Palestra Ou Evento Similar",2025,2025-10,1,1,1,1,2446.43,0.00,2446.43,2446.430000,0.07
PL,Combustível,Combustíveis E Lubrificantes.,2025,2025-10,85,85,1253,724,365064.92,1245.91,363819.01,290.358348,10.21
PL,Publicidade,Assinatura De Publicações,2025,2025-10,2,2,2,2,1817.34,0.00,1817.34,908.670000,0.05
PL,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-10,40,40,199,116,107991.05,173.93,107817.12,541.794573,3.03
PL,Viagens,Passagem Aérea - Reembolso,2025,2025-10,3,3,4,2,9649.45,0.00,9649.45,2412.362500,0.27
PL,Locomoção,Locação Ou Fretamento De Embarcações,2025,2025-10,2,2,4,2,22900.00,0.00,22900.00,5725.000000,0.64
PL,Outros,Serviços Postais,2025,2025-10,8,8,12,5,2582.67,0.00,2582.67,215.222500,0.07
PL,Comunicação,Telefonia,2025,2025-10,43,43,70,19,30056.55,3314.92,26441.98,377.742571,0.74
PL,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-10,5,5,10,5,11357.04,350.00,11007.04,1100.704000,0.31
PL,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-10,70,70,119,63,672147.32,823.56,671323.76,5641.376134,18.84
PL,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-10,2,2,5,3,1012.08,0.00,1012.08,202.416000,0.03
PL,Viagens,Passagem Aérea - Rpa,2025,2025-10,6,6,19,3,16171.22,0.00,16171.22,851.116842,0.45
PL,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-10,80,80,343,207,506853.63,2904.26,503909.52,1469.123965,14.14
PL,Viagens,Passagem Aérea - Sigepa,2025,2025-10,1,1,1,0,-907.09,0.00,-907.09,-453.545000,-0.03
PL,Locomoção,Locação Ou Fretamento De Embarcações,2025,2025-11,2,2,3,2,16900.00,0.00,16900.00,5633.333333,0.55
PL,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-11,67,67,115,58,689966.23,461.35,689504.88,5995.694609,22.27
PL,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-11,1,1,2,2,492.30,0.00,492.30,246.150000,0.02
PL,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-11,20,20,118,79,9076.78,127.38,8949.40,75.842373,0.29
PL,Viagens,Passagem Aérea - Reembolso,2025,2025-11,5,5,7,2,9047.83,0.00,8887.96,1269.708571,0.29
PL,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-11,81,81,246,209,1391365.99,0.00,1391365.99,5655.959309,44.94
PL,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-11,77,77,334,201,532042.76,3135.10,528907.67,1583.555898,17.08
PL,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-11,34,34,140,85,71053.03,0.00,71053.03,507.521643,2.30
PL,Viagens,Passagem Aérea - Rpa,2025,2025-11,4,4,11,3,3893.46,0.00,3893.46,353.950909,0.13
PL,Comunicação,Telefonia,2025,2025-11,42,42,66,17,30379.62,3202.99,27176.63,411.767121,0.88
PL,Outros,Serviços Postais,2025,2025-11,5,5,6,4,4498.87,0.00,4498.87,749.811667,0.15
PL,Combustível,Combustíveis E Lubrificantes.,2025,2025-11,82,82,1059,635,310088.28,1051.87,309036.41,291.819084,9.98
PL,Publicidade,Assinatura De Publicações,2025,2025-11,1,1,2,2,338.88,0.00,338.88,169.440000,0.01
PL,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-11,7,7,10,7,15884.64,0.00,15884.64,1588.464000,0.51
PL,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-11,26,26,162,26,19234.84,260.87,18973.97,117.123272,0.61
PL,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2025,2025-12,24,24,77,50,51009.15,354.40,50654.75,657.853896,1.44
PL,Combustível,Combustíveis E Lubrificantes.,2025,2025-12,78,78,876,548,266763.64,850.50,264705.62,302.175365,7.53
PL,Locomoção,Locação Ou Fretamento De Veículos Automotores,2025,2025-12,56,56,88,53,545553.24,283.78,525239.11,5968.626250,14.94
PL,Outros,Serviços Postais,2025,2025-12,2,2,3,2,210.20,0.00,210.20,70.066667,0.01
PL,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2025,2025-12,76,76,248,157,429715.67,1367.71,404732.91,1631.987540,11.51
PL,Viagens,Passagem Aérea - Rpa,2025,2025-12,5,5,18,3,11629.78,0.00,11629.78,646.098889,0.33
PL,Viagens,Passagem Aérea - Reembolso,2025,2025-12,2,2,2,2,6728.58,0.00,6728.58,3364.290000,0.19
PL,Comunicação,Telefonia,2025,2025-12,33,33,52,18,19440.57,1645.20,17795.37,342.218654,0.51
PL,Alimentação,Fornecimento De Alimentação Do Parlamentar,2025,2025-12,19,19,122,80,8688.67,102.17,8586.50,70.381148,0.24
PL,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2025,2025-12,23,23,118,31,15476.24,265.10,15211.14,128.907966,0.43
PL,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2025,2025-12,6,6,12,9,2199.66,0.00,2199.66,183.305000,0.06
PL,Publicidade,Assinatura De Publicações,2025,2025-12,1,1,3,3,79.38,0.00,79.38,26.460000,0.00
PL,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2025,2025-12,6,6,12,6,33524.29,0.00,33524.29,2793.690833,0.95
PL,Publicidade,Divulgação Da Atividade Parlamentar.,2025,2025-12,77,77,301,241,2180133.68,0.00,2175302.78,7226.919535,61.86
PL,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2026,2026-01,74,74,287,167,465474.07,1261.52,463259.99,1614.146307,18.18
PL,Publicidade,Assinatura De Publicações,2026,2026-01,1,1,3,3,79.38,0.00,79.38,26.460000,0.00
PL,Combustível,Combustíveis E Lubrificantes.,2026,2026-01,76,76,822,581,242669.99,478.85,241349.07,293.612007,9.47
PL,Locomoção,Locação Ou Fretamento De Veículos Automotores,2026,2026-01,63,63,85,56,556469.47,650.66,555818.81,6539.044824,21.81
PL,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2026,2026-01,6,6,7,6,15287.29,0.00,15287.29,2183.898571,0.60
PL,Publicidade,Divulgação Da Atividade Parlamentar.,2026,2026-01,74,74,191,165,1153134.65,0.00,1143574.61,5987.301623,44.87
PL,Viagens,Passagem Aérea - Rpa,2026,2026-01,1,1,1,1,1834.29,0.00,1834.29,1834.290000,0.07
PL,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2026,2026-01,23,23,52,36,27895.77,0.00,27895.77,536.457115,1.09
PL,Viagens,Passagem Aérea - Reembolso,2026,2026-01,2,2,2,2,16397.56,0.00,16397.56,8198.780000,0.64
PL,Outros,Serviços Postais,2026,2026-01,2,2,2,2,1768.15,0.00,1768.15,884.075000,0.07
PL,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2026,2026-01,20,20,74,16,14198.60,263.62,13184.41,175.792133,0.52
PL,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2026,2026-01,3,3,4,4,1218.84,0.00,1218.84,304.710000,0.05
PL,Locomoção,Locação Ou Fretamento De Embarcações,2026,2026-01,2,2,5,2,28900.00,0.00,28900.00,5780.000000,1.13
PL,Comunicação,Telefonia,2026,2026-01,47,47,82,20,35526.42,2172.32,33030.99,402.816951,1.30
PL,Alimentação,Fornecimento De Alimentação Do Parlamentar,2026,2026-01,11,11,65,54,5213.11,84.86,5128.25,78.896154,0.20
PL,Publicidade,Divulgação Da Atividade Parlamentar.,2026,2026-02,82,82,226,186,1452001.76,0.00,1452001.76,6424.786549,48.57
PL,Publicidade,Assinatura De Publicações,2026,2026-02,1,1,3,3,178.28,0.00,178.28,59.426667,0.01
PL,Locomoção,Locação Ou Fretamento De Veículos Automotores,2026,2026-02,59,59,88,52,527038.56,285.78,526752.78,5985.827045,17.62
PL,Combustível,Combustíveis E Lubrificantes.,2026,2026-02,87,87,1118,663,300120.10,3045.70,297074.40,265.719499,9.94
PL,Alimentação,Fornecimento De Alimentação Do Parlamentar,2026,2026-02,25,25,179,111,13939.62,265.36,13674.26,76.392514,0.46
PL,Viagens,Passagem Aérea - Reembolso,2026,2026-02,3,3,3,2,4447.46,0.00,4447.46,1482.486667,0.15
PL,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2026,2026-02,82,82,341,186,530100.03,3441.53,526234.50,1543.209677,17.60
PL,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2026,2026-02,8,8,13,8,16745.39,0.00,16745.39,1288.106923,0.56
PL,Locomoção,Locação Ou Fretamento De Embarcações,2026,2026-02,2,2,4,2,22900.00,0.00,22900.00,5725.000000,0.77
PL,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2026,2026-02,30,30,182,22,20178.25,312.75,19865.50,109.151099,0.66
PL,Comunicação,Telefonia,2026,2026-02,49,49,85,18,36089.12,3209.33,32556.68,383.019765,1.09
PL,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2026,2026-02,31,31,111,67,67246.42,8.00,67238.42,605.751532,2.25
PL,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2026,2026-02,4,4,8,6,2890.28,0.00,2890.28,361.285000,0.10
PL,Outros,Serviços Postais,2026,2026-02,5,5,6,5,2462.92,0.00,2462.92,410.486667,0.08
PL,Viagens,Passagem Aérea - Rpa,2026,2026-02,1,1,6,1,4449.06,0.00,4449.06,741.510000,0.15
PL,Alimentação,Fornecimento De Alimentação Do Parlamentar,2026,2026-03,26,26,192,130,14635.97,330.77,14305.20,74.506250,0.41
PL,Viagens,Passagem Aérea - Reembolso,2026,2026-03,4,4,5,3,18289.78,0.00,18289.78,3657.956000,0.53
PL,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2026,2026-03,3,3,7,5,1433.01,19.99,1413.02,201.860000,0.04
PL,Combustível,Combustíveis E Lubrificantes.,2026,2026-03,82,82,1277,728,369613.08,3262.58,366350.50,286.883712,10.58
PL,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2026,2026-03,7,7,11,7,30711.35,0.00,30711.35,2791.940909,0.89
PL,Publicidade,Assinatura De Publicações,2026,2026-03,1,1,3,2,84.70,0.00,84.70,28.233333,0.00
PL,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2026,2026-03,41,41,233,118,125210.41,170.68,125039.73,536.651202,3.61
PL,Locomoção,Locação Ou Fretamento De Veículos Automotores,2026,2026-03,61,61,107,56,642218.08,1063.23,641154.85,5992.101402,18.52
PL,Publicidade,Divulgação Da Atividade Parlamentar.,2026,2026-03,82,82,290,241,1722260.16,0.00,1722260.16,5938.828138,49.76
PL,Comunicação,Telefonia,2026,2026-03,43,43,66,16,29686.22,2639.62,26713.41,404.748636,0.77
PL,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2026,2026-03,74,74,301,169,477475.72,3031.85,474019.87,1574.816844,13.70
PL,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2026,2026-03,32,32,219,27,22667.76,1013.91,21653.85,98.876027,0.63
PL,Viagens,Passagem Aérea - Rpa,2026,2026-03,2,2,16,2,10485.91,0.00,10485.91,655.369375,0.30
PL,Outros,Serviços Postais,2026,2026-03,7,7,10,4,3870.34,0.00,3870.34,387.034000,0.11
PL,Locomoção,Locação Ou Fretamento De Embarcações,2026,2026-03,1,1,1,1,4900.00,0.00,4900.00,4900.000000,0.14
PL,Viagens,Passagem Aérea - Rpa,2026,2026-04,1,1,11,1,7257.13,0.00,7257.13,659.739091,0.35
PL,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2026,2026-04,6,6,9,6,21900.85,0.00,21900.85,2433.427778,1.04
PL,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2026,2026-04,4,4,9,4,2826.18,43.97,2782.21,309.134444,0.13
PL,Publicidade,Assinatura De Publicações,2026,2026-04,2,2,2,2,470.90,0.00,470.90,235.450000,0.02
PL,Publicidade,Divulgação Da Atividade Parlamentar.,2026,2026-04,73,73,175,157,1102505.50,0.00,1102505.50,6300.031429,52.43
PL,Comunicação,Telefonia,2026,2026-04,13,13,18,6,8298.18,710.15,7588.03,421.557222,0.36
PL,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2026,2026-04,59,59,132,94,295352.41,946.49,294405.92,2230.347879,14.00
PL,Alimentação,Fornecimento De Alimentação Do Parlamentar,2026,2026-04,21,21,109,69,8575.08,296.19,8278.89,75.953119,0.39
PL,Combustível,Combustíveis E Lubrificantes.,2026,2026-04,76,76,958,603,288305.79,591.40,287714.39,300.328173,13.68
PL,Outros,Serviços Postais,2026,2026-04,1,1,2,2,342.00,0.00,342.00,171.000000,0.02
PL,Locomoção,Locação Ou Fretamento De Veículos Automotores,2026,2026-04,36,36,47,27,293225.11,47.03,293178.08,6237.831489,13.94
PL,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2026,2026-04,33,33,130,84,64564.97,0.00,64564.97,496.653615,3.07
PL,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2026,2026-04,18,18,108,12,12088.89,94.50,11994.39,111.059167,0.57
PL,Combustível,Combustíveis E Lubrificantes.,2026,2026-05,1,1,1,1,295.22,0.00,295.22,295.220000,100.00
PODE,Comunicação,Telefonia,,,43,43,1,2,22444.34,0.00,22435.54,23.010810,100.00
PODE,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2021,2021-12,1,1,1,1,1132.06,53.91,1078.15,1078.150000,100.00
PODE,Locomoção,Locação Ou Fretamento De Veículos Automotores,2022,2022-01,3,3,5,3,27300.00,0.00,27300.00,5460.000000,14.48
PODE,Alimentação,Fornecimento De Alimentação Do Parlamentar,2022,2022-01,2,2,2,2,203.98,0.00,203.98,101.990000,0.11
PODE,Outros,Serviços Postais,2022,2022-01,1,1,1,1,289.07,0.00,289.07,96.356667,0.15
PODE,Viagens,Passagem Aérea - Sigepa,2022,2022-01,4,4,23,0,28179.74,0.00,28179.74,971.715172,14.95
PODE,Publicidade,Divulgação Da Atividade Parlamentar.,2022,2022-01,7,7,18,18,36593.00,0.00,36593.00,2032.944444,19.41
PODE,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2022,2022-01,3,3,22,11,7047.51,96.00,6951.51,315.977727,3.69
PODE,Publicidade,Assinatura De Publicações,2022,2022-01,1,1,1,1,22.90,0.00,22.90,22.900000,0.01
PODE,Comunicação,Telefonia,2022,2022-01,6,6,11,8,5475.21,353.17,5122.04,465.640000,2.72
PODE,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2022,2022-01,1,1,1,1,606.00,0.00,606.00,606.000000,0.32
PODE,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2022,2022-01,1,1,1,1,501.28,0.00,501.28,501.280000,0.27
PODE,Combustível,Combustíveis E Lubrificantes.,2022,2022-01,6,6,74,51,23104.57,4.00,23100.57,312.169865,12.26
PODE,Viagens,Passagem Aérea - Rpa,2022,2022-01,3,3,16,2,14383.55,0.00,14383.55,898.971875,7.63
PODE,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2022,2022-01,5,5,20,15,39257.18,64.03,39193.15,1959.657500,20.79
PODE,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2022,2022-01,1,1,22,5,182.25,0.00,182.25,8.284091,0.10
PODE,Viagens,Passagem Aérea - Reembolso,2022,2022-01,1,1,2,2,3769.19,0.00,3769.19,1884.595000,2.00
PODE,Serviços profissionais,"Consultorias, Pesquisas E Trabalhos Técnicos.",2022,2022-01,2,2,2,2,2099.00,0.00,2099.00,1049.500000,1.11
PODE,Viagens,Passagem Aérea - Rpa,2022,2022-02,5,5,12,3,11807.35,0.00,11807.35,983.945833,6.08
PODE,Locomoção,Locação Ou Fretamento De Veículos Automotores,2022,2022-02,2,2,2,2,3700.00,0.00,3700.00,1850.000000,1.91
PODE,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2022,2022-02,1,1,1,1,606.00,0.00,606.00,606.000000,0.31
PODE,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2022,2022-02,2,2,34,8,262.10,0.00,262.10,7.708824,0.14
PODE,Viagens,Passagem Aérea - Sigepa,2022,2022-02,4,4,27,0,28342.54,0.00,28342.54,787.292778,14.60
PODE,Combustível,Combustíveis E Lubrificantes.,2022,2022-02,7,7,101,66,29938.85,205.88,29732.97,294.385842,15.32
PODE,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2022,2022-02,7,7,21,16,25016.08,9.11,25006.97,1190.808095,12.88
PODE,Publicidade,Assinatura De Publicações,2022,2022-02,1,1,1,1,22.90,0.00,22.90,22.900000,0.01
PODE,Outros,Serviços Postais,2022,2022-02,1,1,1,1,156.80,0.00,156.80,78.400000,0.08
PODE,Serviços profissionais,"Consultorias, Pesquisas E Trabalhos Técnicos.",2022,2022-02,2,2,2,2,2099.00,0.00,2099.00,1049.500000,1.08
PODE,Comunicação,Telefonia,2022,2022-02,7,7,12,9,6425.73,217.20,6208.53,388.033125,3.20
PODE,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2022,2022-02,3,3,23,12,8835.40,0.00,8835.40,384.147826,4.55
PODE,Alimentação,Fornecimento De Alimentação Do Parlamentar,2022,2022-02,2,2,6,5,278.31,0.00,278.31,46.385000,0.14
PODE,Publicidade,Divulgação Da Atividade Parlamentar.,2022,2022-02,7,7,36,33,76750.08,0.00,76750.08,2131.946667,39.54
PODE,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2022,2022-02,1,1,3,1,274.20,0.00,274.20,91.400000,0.14
PODE,Locomoção,Locação Ou Fretamento De Veículos Automotores,2022,2022-03,4,4,13,6,61708.33,0.00,61708.33,4746.794615,15.29
PODE,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2022,2022-03,2,2,7,3,1125.64,0.00,1125.64,160.805714,0.28
PODE,Serviços profissionais,"Consultorias, Pesquisas E Trabalhos Técnicos.",2022,2022-03,2,2,2,2,11300.00,0.00,11300.00,5650.000000,2.80
PODE,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2022,2022-03,5,5,26,12,8709.89,221.00,8488.89,326.495769,2.10
PODE,Alimentação,Fornecimento De Alimentação Do Parlamentar,2022,2022-03,2,2,10,7,787.50,0.00,787.50,78.750000,0.20
PODE,Combustível,Combustíveis E Lubrificantes.,2022,2022-03,8,8,113,87,37483.05,465.29,37017.76,327.590796,9.17
PODE,Outros,Serviços Postais,2022,2022-03,3,3,2,2,1959.10,1.00,1958.10,130.540000,0.49
PODE,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2022,2022-03,5,5,26,18,46749.30,1062.82,45686.48,1757.172308,11.32
PODE,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2022,2022-03,1,1,1,1,606.00,0.00,606.00,606.000000,0.15
PODE,Publicidade,Divulgação Da Atividade Parlamentar.,2022,2022-03,7,7,42,36,133357.74,0.00,133357.74,3175.184286,33.05
PODE,Comunicação,Telefonia,2022,2022-03,7,7,11,8,5693.86,100.27,5593.59,372.906000,1.39
PODE,Viagens,Passagem Aérea - Rpa,2022,2022-03,4,4,12,3,4796.42,0.00,4796.42,399.701667,1.19
PODE,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2022,2022-03,2,2,27,7,559.15,0.00,559.15,20.709259,0.14
PODE,Viagens,Passagem Aérea - Sigepa,2022,2022-03,6,6,65,0,89605.19,0.00,89605.19,1280.074143,22.21
PODE,Viagens,Passagem Aérea - Reembolso,2022,2022-03,1,1,1,1,915.98,0.00,915.98,915.980000,0.23
PODE,Publicidade,Assinatura De Publicações,2022,2022-04,1,1,1,1,22.90,0.00,22.90,22.900000,0.01
PODE,Publicidade,Divulgação Da Atividade Parlamentar.,2022,2022-04,7,7,38,32,92713.52,0.00,92713.52,2439.829474,27.15
PODE,Serviços profissionais,"Consultorias, Pesquisas E Trabalhos Técnicos.",2022,2022-04,3,3,3,3,11899.00,0.00,11899.00,3966.333333,3.48
PODE,Viagens,Passagem Aérea - Rpa,2022,2022-04,4,4,29,3,33767.62,0.00,33767.62,1164.400690,9.89
PODE,Alimentação,Fornecimento De Alimentação Do Parlamentar,2022,2022-04,2,2,7,7,496.74,0.00,496.74,70.962857,0.15
PODE,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2022,2022-04,1,1,2,1,400.00,0.00,400.00,200.000000,0.12
PODE,Outros,Serviços Postais,2022,2022-04,4,4,1,1,509.81,0.00,509.81,63.726250,0.15
PODE,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2022,2022-04,2,2,5,4,995.63,0.00,995.63,199.126000,0.29
PODE,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2022,2022-04,1,1,1,1,649.00,0.00,649.00,649.000000,0.19
PODE,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2022,2022-04,4,4,34,17,12430.20,20.00,12410.20,365.005882,3.63
PODE,Viagens,Passagem Aérea - Sigepa,2022,2022-04,7,7,48,0,76245.56,0.00,76245.56,1556.031837,22.33
PODE,Comunicação,Telefonia,2022,2022-04,7,7,11,6,5316.76,428.26,4888.50,325.900000,1.43
PODE,Combustível,Combustíveis E Lubrificantes.,2022,2022-04,7,7,107,73,39084.39,2196.21,36888.18,344.749346,10.80
PODE,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2022,2022-04,5,5,20,17,36214.83,68.70,36146.13,1807.306500,10.58
PODE,Locomoção,Locação Ou Fretamento De Veículos Automotores,2022,2022-04,3,3,7,4,33100.00,0.00,33100.00,4728.571429,9.69
PODE,Viagens,Passagem Aérea - Reembolso,2022,2022-04,1,1,1,1,370.00,0.00,370.00,370.000000,0.11
PODE,Combustível,Combustíveis E Lubrificantes.,2022,2022-05,8,8,123,78,44095.89,1959.16,42136.73,342.575041,11.91
PODE,Outros,Serviços Postais,2022,2022-05,3,3,1,1,767.09,0.00,767.09,76.709000,0.22
PODE,Outros,Manutenção De Escritório De Apoio À Atividade Parlamentar,2022,2022-05,7,7,26,19,34017.83,1255.56,32762.27,1260.087308,9.26
PODE,Serviços profissionais,"Consultorias, Pesquisas E Trabalhos Técnicos.",2022,2022-05,1,1,1,1,9500.00,0.00,9500.00,9500.000000,2.69
PODE,Publicidade,Assinatura De Publicações,2022,2022-05,1,1,1,1,22.90,0.00,22.90,22.900000,0.01
PODE,Hotéis,"Hospedagem ,exceto Do Parlamentar No Distrito Federal.",2022,2022-05,5,5,37,22,12886.95,0.00,12886.95,348.295946,3.64
PODE,Outros,"Passagens Terrestres, Marítimas Ou Fluviais",2022,2022-05,1,1,4,1,353.10,0.00,353.10,88.275000,0.10
PODE,Outros,Serviço De Segurança Prestado Por Empresa Especializada.,2022,2022-05,1,1,1,1,649.00,0.00,649.00,649.000000,0.18
PODE,Viagens,Passagem Aérea - Rpa,2022,2022-05,3,3,20,3,15169.44,0.00,15169.44,758.472000,4.29
PODE,Viagens,Passagem Aérea - Sigepa,2022,2022-05,7,7,66,0,84728.13,0.00,84773.13,1130.308400,23.97
PODE,Outros,"Serviço De Táxi, Pedágio E Estacionamento",2022,2022-05,2,2,2,2,351.00,0.00,351.00,175.500000,0.10
